,code,list_date,lot_size,mkt_cap,offer_range,list_price,oversub,amtforone,hit_rate,cur_price,day1_perform,offer_period,list_market,industry,bkgd,hk_offer_shares,sponsor,sponsor1,sponsor2,sponsor3,sponsor4,sponsor5,offer_shares,offer_percent,lots_for_one,flow_cap,full_cap,sub_multiple,get_1lot_percent,HSBC Corporate Finance (Hong Kong) Limited,J.P. Morgan Securities (Far East) Limited,Merrill Lynch Far East Limited,RaffAello Capital Limited,UBS Securities Hong Kong Limited,中信建投(國際)融資有限公司,中信里昂證券資本市場有限公司,中國光大融資有限公司,中國國際金融香港證券有限公司,中國泛海企業融資有限公司,中國銀河國際證券(香港)有限公司,中州國際融資有限公司,中毅資本有限公司,中銀國際亞洲有限公司,交銀國際(亞洲)有限公司,信達國際融資有限公司,光銀國際資本有限公司,八方金融有限公司,凱基金融亞洲有限公司,創僑國際有限公司,創越融資有限公司,創陞融資有限公司,力高企業融資有限公司,卓亞（企業融資）有限公司,南華融資有限公司,博思融資有限公司,同人融資有限公司,國信證券(香港)融資有限公司,國元融資(香港)有限公司,國泰君安融資有限公司,均富融資有限公司,域高融資有限公司,大有融資有限公司,天泰金融服務有限公司,天財資本國際有限公司,天達融資亞洲有限公司,安信融資(香港)有限公司,富強金融資本有限公司,富比資本有限公司,實德新源資本有限公司,工銀國際融資有限公司,廣發融資(香港)有限公司,建泉融資有限公司,建銀國際金融有限公司,德健融資有限公司,德意志證券亞洲有限公司,招商證券(香港)有限公司,招銀國際融資有限公司,摩根士丹利亞洲有限公司,摩根大通證券(遠東)有限公司,新百利融資有限公司,星展亞洲融資有限公司,智富融資有限公司,東方融資(香港)有限公司,東興證券(香港)有限公司,民銀資本有限公司,法國巴黎證券(亞洲)有限公司,浦銀國際融資有限公司,浩德融資有限公司,海通國際資本有限公司,滙富融資有限公司,瑞士信貸(香港)有限公司,申萬宏源融資(香港)有限公司,竤信國際有限公司,第一上海融資有限公司,紅日資本有限公司,絡繹資本有限公司,耀盛資本有限公司,脈搏資本有限公司,興業金融融資有限公司,興證國際融資有限公司,花旗環球金融亞洲有限公司,英皇融資有限公司,英高財務顧問有限公司,茂宸環球資本有限公司,華泰金融控股(香港)有限公司,華邦融資有限公司,華高和昇財務顧問有限公司,西證(香港)融資有限公司,豐盛融資有限公司,農銀國際融資有限公司,野村國際(香港)有限公司,金利豐財務顧問有限公司,銀河—聯昌證券(香港)有限公司,鎧盛資本有限公司,長江證券融資(香港)有限公司,長雄證券有限公司,香江資本有限公司,高盛(亞洲)有限責任公司,麥格理資本股份有限公司,鼎珮證券有限公司,TUS Corporate Finance Limited,中泰國際融資有限公司,國金證券(香港)有限公司,上銀國際有限公司,富瑞金融集團香港有限公司,Credit Suisse (Hong Kong) Limited,復星恆利證券有限公司,day1_performance
290,HK.08372,2018/03/29,10000,2.40-2.80,0.30-0.35,0.335,252.4,80手,35.1%,0.089,+19.403%,2018/03/19 - 2018/03/22,香港聯合交易所有限公司 (創業板),醫療器械及服務,其他,"84,000,000 (50%)",國泰君安融資有限公司、,國泰君安融資有限公司,,,,,84000000.0,50.0,80,56280000.0,268000000.00000003,253.4,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.403
291,HK.01716,2018/03/28,2000,2.70-3.24,1.00-1.20,1.200,6288.0,1000手,0.8%,0.720,+431.667%,2018/03/16 - 2018/03/21,香港聯合交易所有限公司 (主板),綜合媒體企業,其他,"33,750,000 (50%)",長雄證券有限公司、,長雄證券有限公司,,,,,33750000.0,50.0,1000,81000000.0,324000000.0,6289.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.667
292,HK.02116,2018/03/28,2000,4.80-6.00,1.00-1.25,1.250,225.4,25手,40.0%,0.345,-2.400%,2018/03/19 - 2018/03/22,香港聯合交易所有限公司 (主板),環保,其他,"60,000,000 (50%)",東方融資(香港)有限公司、,東方融資(香港)有限公司,,,,,60000000.0,50.0,25,150000000.0,600000000.0,226.4,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4
293,HK.08401,2018/03/28,2000,2.00-2.60,1.00-1.30,1.050,203.7,25手,30.0%,0.510,-15.238%,2018/03/16 - 2018/03/21,香港聯合交易所有限公司 (創業板),廣告,其他,"25,000,000 (50%)",智富融資有限公司、,智富融資有限公司,,,,,25000000.0,50.0,25,52500000.0,210000000.0,204.7,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.238
294,HK.08448,2018/03/28,20000,1.80-2.16,0.20-0.24,0.230,306.6,175手,30.0%,0.074,-0.435%,2018/03/13 - 2018/03/16,香港聯合交易所有限公司 (創業板),印刷及包裝,其他,"112,500,000 (50%)",博思融資有限公司、,博思融資有限公司,,,,,112500000.0,50.0,175,51750000.0,207000000.00000003,307.6,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.435
295,HK.02779,2018/03/26,1000,45.28-59.04,2.83-3.69,3.260,31.8,3手,70.0%,2.450,0.000%,2018/03/14 - 2018/03/19,香港聯合交易所有限公司 (主板),其他支援服務,其他,"120,000,000 (30%)",麥格理資本股份有限公司、,麥格理資本股份有限公司,,,,,120000000.0,30.0,3,1304000000.0,5216000000.0,32.8,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,HK.08168,2018/03/22,10000,2.00-3.20,0.20-0.32,0.240,94.9,1手,100.0%,0.106,+12.500%,2018/03/08 - 2018/03/13,香港聯合交易所有限公司 (創業板),其他金融,其他,"100,000,000 (40%)",新百利融資有限公司、,新百利融資有限公司,,,,,100000000.0,40.0,1,60000000.0,240000000.0,95.9,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
297,HK.02363,2018/03/16,2500,,2.30,2.300,274.3,28手,20.1%,0.770,+4.348%,2018/02/28 - 2018/03/05,香港聯合交易所有限公司 (主板),資訊科技器材,其他,"18,912,500 (50%)",大有融資有限公司、,大有融資有限公司,,,,,18912500.0,50.0,28,86997500.0,347990000.0,275.3,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.348
298,HK.02377,2018/03/16,1000,24.26-36.39,2.40-3.60,2.400,3.6,6手,80.0%,1.190,-0.833%,2018/02/28 - 2018/03/09,香港聯合交易所有限公司 (主板),環保,其他,"25,223,000 (10%)",招銀國際融資有限公司、,招銀國際融資有限公司,,,,,25223000.0,10.0,6,605352000.0,2426000000.0,4.6,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.833
299,HK.06036,2018/03/16,5000,4.00-5.80,0.40-0.58,0.500,258.1,30手,30.2%,0.200,+80.000%,2018/02/28 - 2018/03/05,香港聯合交易所有限公司 (主板),工業用品,其他,"125,000,000 (50%)",豐盛融資有限公司、,豐盛融資有限公司,,,,,125000000.0,50.0,30,125000000.0,500000000.0,259.1,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
300,HK.01705,2018/03/14,4000,3.20-4.00,0.80-1.00,1.000,2599.5,500手,3.0%,0.610,+298.000%,2018/02/26 - 2018/03/06,香港聯合交易所有限公司 (主板),包裝食品,其他,"50,000,000 (50%)",力高企業融資有限公司、,力高企業融資有限公司,,,,,50000000.0,50.0,500,100000000.0,400000000.0,2600.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0
301,HK.01737,2018/03/14,10000,3.00-5.00,0.30-0.50,0.480,79.0,200手,38.0%,0.104,+10.417%,2018/02/28 - 2018/03/05,香港聯合交易所有限公司 (主板),倉儲物流,其他,"100,000,000 (40%)",富比資本有限公司、,富比資本有限公司,,,,,100000000.0,40.0,200,120000000.0,480000000.0,80.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.417
302,HK.01815,2018/03/13,1000,24.02-34.56,2.28-3.28,2.380,4.6,10手,70.0%,0.720,+0.420%,2018/02/28 - 2018/03/05,香港聯合交易所有限公司 (主板),鐘錶珠寶,其他,"19,420,000 (10%)",招商證券(香港)有限公司、,招商證券(香港)有限公司,,,,,19420000.0,10.0,10,462196000.0,2507707317.0731707,5.6,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
303,HK.02182,2018/03/08,4000,4.03-4.65,0.65-0.75,0.710,577.7,100手,30.1%,0.470,+2.817%,2018/02/14 - 2018/02/28,香港聯合交易所有限公司 (主板),工業用品,其他,"77,500,000 (50%)",創陞融資有限公司、,創陞融資有限公司,,,,,77500000.0,50.0,100,110050000.0,440200000.0,578.7,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.817
304,HK.01621,2018/03/05,8000,3.00-5.00,0.30-0.50,0.350,46.2,75手,35.0%,0.138,+10.000%,2018/02/15 - 2018/02/26,香港聯合交易所有限公司 (主板),石油及天然氣,其他,"75,000,000 (30%)",滙富融資有限公司、,滙富融資有限公司,,,,,75000000.0,30.0,75,87500000.0,350000000.0,47.2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
305,HK.01933,2018/03/02,4000,2.74-3.66,0.72-0.96,0.950,258.6,50手,3.0%,0.495,+41.053%,2018/02/12 - 2018/02/15,香港聯合交易所有限公司 (主板),系統開發及信息科技顧問,其他,"48,000,000 (50%)",絡繹資本有限公司、,絡繹資本有限公司,,,,,48000000.0,50.0,50,91200000.0,362187500.0,259.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.053
306,HK.08483,2018/02/28,8000,2.40-2.80,0.30-0.35,0.310,34.0,1手,100.0%,0.100,+16.129%,2018/02/15 - 2018/02/22,香港聯合交易所有限公司 (創業板),其他支援服務,其他,"60,000,000 (30%)",南華融資有限公司、,南華融資有限公司,,,,,60000000.0,30.0,1,62000000.0,248000000.0,35.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129
307,HK.08526,2018/02/27,10000,2.18-2.41,0.38-0.42,0.380,23.7,6手,80.0%,0.290,+2.632%,2018/02/12 - 2018/02/15,香港聯合交易所有限公司 (創業板),建築及裝修,其他,"43,050,000 (30%)",天財資本國際有限公司、,天財資本國際有限公司,,,,,43050000.0,30.0,6,54530000.0,218047619.0476191,24.7,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632
308,HK.08367,2018/02/26,10000,2.16-2.64,0.27-0.33,0.275,13.8,60手,40.1%,0.047,0.000%,2018/02/06 - 2018/02/09,香港聯合交易所有限公司 (創業板),餐飲,其他,"20,000,000 (10%)",域高融資有限公司、,域高融資有限公司,,,,,20000000.0,10.0,60,55000000.00000001,220000000.00000003,14.8,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,HK.08532,2018/02/23,8000,2.00-2.80,0.25-0.35,0.280,24.3,20手,70.0%,0.091,+46.429%,2018/01/31 - 2018/02/05,香港聯合交易所有限公司 (創業板),建築及裝修,其他,"60,000,000 (30%)",耀盛資本有限公司、,耀盛資本有限公司,,,,,60000000.0,30.0,20,56000000.00000001,224000000.00000003,25.3,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.429
310,HK.08040,2018/02/14,5000,2.00-2.80,0.625-0.875,0.750,30.9,40手,50.0%,0.220,+2.667%,2018/01/31 - 2018/02/05,香港聯合交易所有限公司 (創業板),建築及裝修,其他,"8,000,000 (10%)",鎧盛資本有限公司、,鎧盛資本有限公司,,,,,8000000.0,10.0,40,60000000.0,240000000.0,31.9,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667
311,HK.08379,2018/02/14,10000,2.16-2.80,0.27-0.35,0.350,92.7,150手,40.0%,0.063,+2.857%,2018/01/30 - 2018/02/02,香港聯合交易所有限公司 (創業板),系統開發及信息科技顧問,其他,"20,000,000 (10%)",豐盛融資有限公司、,豐盛融資有限公司,,,,,20000000.0,10.0,150,70000000.0,280000000.0,93.7,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857
312,HK.01183,2018/02/13,2000,12.00-15.00,1.00-1.25,1.250,160.8,5手,60.0%,0.990,+9.600%,2018/02/01 - 2018/02/06,香港聯合交易所有限公司 (主板),建築及裝修,其他,"30,000,000 (10%)",創陞融資有限公司、,創陞融資有限公司,,,,,30000000.0,10.0,5,375000000.0,1500000000.0,161.8,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6
313,HK.01729,2018/02/13,8000,4.60-9.20,0.25-0.50,0.500,267.4,125手,60.0%,0.455,-15.000%,2018/01/30 - 2018/02/02,香港聯合交易所有限公司 (主板),電訊及網絡器材,其他,"46,000,000 (10%)",富比資本有限公司、,富比資本有限公司,,,,,46000000.0,10.0,125,230000000.0,919999999.9999999,268.4,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0
314,HK.08510,2018/02/13,8000,2.80-3.20,0.35-0.40,0.350,15.1,1手,100.0%,0.210,-5.714%,2018/01/31 - 2018/02/05,香港聯合交易所有限公司 (創業板),餐飲,其他,"20,000,000 (10%)",創僑國際有限公司、,創僑國際有限公司,,,,,20000000.0,10.0,1,70000000.0,280000000.0,16.1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.714
315,HK.08522,2018/02/13,4000,2.23-2.98,0.60-0.80,0.800,34.4,8手,60.1%,1.550,+1.250%,2018/01/30 - 2018/02/02,香港聯合交易所有限公司 (創業板),建築及裝修,其他,"9,300,000 (10%)",創陞融資有限公司、,創陞融資有限公司,,,,,9300000.0,10.0,8,74400000.0,298000000.0,35.4,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
316,HK.08473,2018/02/12,10000,2.46-3.02,0.22-0.27,0.270,136.5,20手,50.0%,0.232,+3.704%,2018/01/30 - 2018/02/02,香港聯合交易所有限公司 (主板),美容及個人護理,其他,"140,000,000 (50%)",金利豐財務顧問有限公司、,金利豐財務顧問有限公司,,,,,140000000.0,50.0,20,75600000.0,302000000.0,137.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.704
317,HK.08523,2018/02/12,5000,1.60-2.00,0.40-0.50,0.500,3.3,5手,60.0%,0.455,-20.000%,2018/01/31 - 2018/02/05,香港聯合交易所有限公司 (創業板),建築及裝修,其他,"100,000,000 (100%)",絡繹資本有限公司、,絡繹資本有限公司,,,,,100000000.0,100.0,5,50000000.0,200000000.0,4.3,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0
318,HK.08535,2018/02/12,20000,2.04-2.76,0.17-0.23,0.170,33.8,9手,20.0%,0.079,-20.000%,2018/01/31 - 2018/02/05,香港聯合交易所有限公司 (創業板),建築及裝修,其他,"90,000,000 (30%)",滙富融資有限公司、,滙富融資有限公司,,,,,90000000.0,30.0,9,51000000.0,204000000.0,34.8,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0
319,HK.03319,2018/02/09,250,144.00-189.33,10.80-14.20,12.300,19.1,1手,100.0%,25.950,-23.089%,2018/01/29 - 2018/02/02,香港聯合交易所有限公司 (主板),物業管理及代理,H股,"100,000,500 (30%)",HSBC Corporate Finance (Hong Kong) Limited、華泰金融控股(香港)有限公司、,HSBC Corporate Finance (Hong Kong) Limited,華泰金融控股(香港)有限公司,,,,100000500.0,30.0,1,4100020500.0,16399711267.605639,20.1,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.089
320,HK.06829,2018/02/08,10000,3.60-4.80,0.30-0.40,0.400,1680.1,400手,10.1%,0.214,+3.750%,2018/01/26 - 2018/01/31,香港聯合交易所有限公司 (主板),建築及裝修,其他,"150,000,000 (50%)",德健融資有限公司、,德健融資有限公司,,,,,150000000.0,50.0,400,120000000.0,480000000.0,1681.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
321,HK.08519,2018/02/08,10000,,0.30,0.300,84.7,30手,80.0%,0.060,-15.000%,2018/01/29 - 2018/02/01,香港聯合交易所有限公司 (創業板),餐飲,其他,"86,000,000 (40%)",創陞融資有限公司、,創陞融資有限公司,,,,,86000000.0,40.0,30,64500000.0,258000000.0,85.7,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0
